#gene name,lfc,pval,condition
gene_214,6.37182358392836e-06,0.684691038536034,sample_7
gene_178,-6.69195702807566e-06,1,sample_7
gene_327,3.37828588296747e-06,0.844236362235113,sample_7
gene_940,-1.19846294848435e-05,1,sample_7
gene_27,-2.45904542002235e-06,1,sample_7
gene_526,-5.79893426814708e-07,0.842020392209853,sample_7
gene_291,-8.18959419216279e-06,1,sample_7
gene_513,1.96682222568809e-05,1,sample_7
gene_192,1.69382057057813e-06,1,sample_7
gene_438,-2.08658346290408e-06,1,sample_7
gene_350,-3.97408719701473e-06,1,sample_7
gene_378,4.48804587589959e-06,1,sample_7
gene_138,-3.05030142369751e-06,1,sample_7
gene_750,3.19766011187118,0.00072133864899271,sample_7
gene_708,1.17854380058567e-05,0.0192239934838038,sample_7
gene_12,7.47868298444402e-06,1,sample_7
gene_47,-2.51909360112574e-06,1,sample_7
gene_880,1.03679122798655e-07,1,sample_7
gene_781,1.44732261184879e-05,1,sample_7
gene_451,6.05468330973554e-06,1,sample_7
gene_456,2.62344538552989e-05,1,sample_7
gene_764,6.30656969646599e-05,1,sample_7
gene_113,1.63148654295252,0.0728429744174942,sample_7
gene_133,1.36607814322183e-06,1,sample_7
gene_126,-6.68816061723131e-06,0.00843787641488661,sample_7
gene_421,1.71161236151056e-05,0.541427423630964,sample_7
gene_62,-1.51388920520953e-06,1,sample_7
gene_810,6.22787930004836e-07,1,sample_7
gene_175,-3.40199276508841e-06,0.415099066566625,sample_7
gene_443,-1.44379116721823e-06,1,sample_7
gene_701,-9.12258140108511e-06,1,sample_7
gene_825,-2.89577142620709e-06,0.462051180777935,sample_7
gene_103,7.19438557734352e-07,1,sample_7
gene_838,6.5743443957967e-06,1,sample_7
gene_777,3.10687113201646e-06,0.300945875585219,sample_7
gene_38,3.28283409694849e-06,0.906049612272417,sample_7
gene_894,1.27446076967346e-06,1,sample_7
gene_821,-5.25008510411937e-07,1,sample_7
gene_324,-7.90284856356831e-06,0.477998122631483,sample_7
gene_875,-1.10889865089825e-06,1,sample_7
gene_238,1.78249699350023e-06,1,sample_7
gene_723,-2.9825592919707e-06,1,sample_7
gene_455,1.33261355412346e-05,1,sample_7
gene_670,2.26286467952354e-06,1,sample_7
gene_163,9.73954242229409e-07,1,sample_7
gene_339,-6.35416831026745e-06,1,sample_7
gene_11,7.43537139367208e-06,0.393527623410233,sample_7
gene_522,-1.32097135121865e-06,0.121373814941157,sample_7
gene_255,3.24102128338922e-06,1,sample_7
gene_129,-9.59493124568487e-06,0.409745005700452,sample_7
gene_286,2.10884353478897e-05,1,sample_7
gene_85,5.18378216325169e-06,1,sample_7
gene_76,-2.6584818928522e-06,0.399522963649388,sample_7
gene_712,1.08489081714042,0.379309482613249,sample_7
gene_891,3.52107131992501e-06,1,sample_7
gene_136,-6.10363430003725e-07,1,sample_7
gene_384,3.50244202814178e-06,1,sample_7
gene_440,1.21157555766018e-06,1,sample_7
gene_851,3.51527258142706e-10,1,sample_7
gene_799,-8.27893334281977e-07,1,sample_7
gene_461,7.85579787984934e-06,1,sample_7
gene_221,9.92298771673435e-06,1,sample_7
gene_141,1.26368910251536e-06,1,sample_7
gene_302,5.26827431415779e-06,1,sample_7
gene_964,4.2830362030549e-06,1,sample_7
gene_235,-1.03316457166882e-06,0.0536031001210384,sample_7
gene_469,-1.33339805922924e-06,0.0465886351489058,sample_7
gene_369,5.36479283337986e-07,1,sample_7
gene_784,4.78936656044029e-06,0.95269306197816,sample_7
gene_546,-9.14071531712104e-07,0.481914523134205,sample_7
gene_77,-6.46352682190554e-07,1,sample_7
gene_797,6.10712134921575e-06,0.174259069840573,sample_7
gene_211,2.11970966295148,0.0214225982382546,sample_7
gene_849,-2.11803766512407e-06,0.46178679478371,sample_7
gene_215,2.52922262060425,0.00357029111570522,sample_7
gene_992,-3.27288644338675e-07,1,sample_7
gene_883,-2.11609072371613e-06,1,sample_7
gene_995,-3.60765717522227e-06,1,sample_7
gene_641,-1.55856413115687e-06,1,sample_7
gene_622,7.38974378620162e-06,1,sample_7
gene_95,-9.03940606554989e-06,0.767955197791869,sample_7
gene_287,-9.1177228761119e-07,1,sample_7
gene_256,7.08179873438787e-07,1,sample_7
gene_333,1.0341570744092e-05,1,sample_7
gene_651,-4.11739745237959e-07,1,sample_7
gene_349,-5.08985401335488e-06,1,sample_7
gene_1,0.838418164880081,1,sample_7
gene_473,7.26859938785194e-06,1,sample_7
gene_680,1.03975329636066e-05,1,sample_7
gene_532,-1.49084579565904e-05,0.832487731553201,sample_7
gene_285,4.32310965139222e-06,0.847132792487377,sample_7
gene_365,1.52499495620052e-06,0.772733632290204,sample_7
gene_608,4.73225885733612e-06,0.481527713111225,sample_7
gene_615,-1.84331792686488e-06,1,sample_7
gene_53,1.49672737441687e-06,1,sample_7
gene_588,3.76806772798966e-06,0.413264050933778,sample_7
gene_201,5.92382717845971e-06,0.254597958362155,sample_7
gene_672,1.89483341778517,0.109492718761972,sample_7
gene_265,6.9176819908713e-06,1,sample_7
gene_119,6.49313434283482e-06,0.146364551202129,sample_7
gene_908,-1.11805385985642e-07,1,sample_7
gene_441,1.95692841746463,0.0692405098924077,sample_7
gene_275,-7.2021873159976e-06,0.356351799188774,sample_7
gene_718,6.51305853724428e-06,1,sample_7
gene_943,8.1177605505032e-07,1,sample_7
gene_34,2.07783770968512,0.00694661912085819,sample_7
gene_7,3.75041646817216e-06,0.624680052310946,sample_7
gene_125,6.80172567631187e-06,0.698496756924803,sample_7
gene_250,7.42825986194793e-06,1,sample_7
gene_842,5.33629500192757e-06,1,sample_7
gene_511,2.61033575355364e-06,1,sample_7
gene_957,-3.01152079052498e-07,1,sample_7
gene_116,-3.04529936726526e-06,1,sample_7
gene_888,-1.15386006702139e-06,0.679963991572816,sample_7
gene_391,3.86787765885209,0.000933947932234392,sample_7
gene_749,-4.12707107887127e-05,1,sample_7
gene_704,-4.63354716835511e-07,0.989559344986896,sample_7
gene_137,3.84004023610867,0.000305032287713721,sample_7
gene_905,4.100956601842e-06,0.253581487139207,sample_7
gene_81,-4.59573153658723e-07,0.554759145209784,sample_7
gene_283,4.48696528792142e-06,0.891271562968705,sample_7
gene_425,6.98566216398413e-06,1,sample_7
gene_938,-2.72993757474662e-06,1,sample_7
gene_737,2.13250778733028e-07,1,sample_7
gene_666,1.20244517235536e-05,0.549638214013777,sample_7
gene_937,-1.35332469351378e-05,1,sample_7
gene_700,3.39483490292763e-06,1,sample_7
gene_388,-4.44234333131104e-06,1,sample_7
gene_554,-2.44245324858802e-06,0.263547240976762,sample_7
gene_533,7.73604913373063e-06,0.77165680797502,sample_7
gene_259,1.47684583945376e-05,1,sample_7
gene_945,9.76869784697169e-06,1,sample_7
gene_231,-1.25100518615456e-05,1,sample_7
gene_711,9.18149625814909e-08,1,sample_7
gene_72,-3.87265781595901e-06,1,sample_7
gene_39,5.14502237816865e-06,1,sample_7
gene_90,1.37935230090446e-05,0.328811594924387,sample_7
gene_535,6.9585734384019e-06,1,sample_7
gene_337,-6.70868048671614e-06,1,sample_7
gene_118,1.16634672056256e-05,0.686768270388983,sample_7
gene_356,-4.1339476325171e-06,1,sample_7
gene_23,-5.18946832968681e-06,1,sample_7
gene_599,-8.09319248220535e-06,1,sample_7
gene_935,-4.42615012432473e-06,1,sample_7
gene_911,-1.63379019650747e-06,1,sample_7
gene_885,-2.67744183385752e-07,1,sample_7
gene_570,1.09184316503715e-06,1,sample_7
gene_956,-2.46870947287122e-08,1,sample_7
gene_318,-7.89240692793375e-06,0.253480372900685,sample_7
gene_70,4.87603189956737e-06,1,sample_7
gene_170,2.21390083432458e-06,1,sample_7
gene_417,3.30091442457133e-06,1,sample_7
gene_921,1.13263218435553e-06,1,sample_7
gene_864,1.54249969915335,0.0768134948576879,sample_7
gene_703,1.21862887238367e-05,1,sample_7
gene_471,2.06326733768502e-06,1,sample_7
gene_585,-4.39462019468521e-06,0.965719299714113,sample_7
gene_832,2.20704059209257e-06,1,sample_7
gene_404,-1.47860101331814e-06,1,sample_7
gene_850,-4.05884484797372e-06,0.99375923494005,sample_7
gene_559,9.98111843066168e-06,1,sample_7
gene_364,6.09114275152312e-06,1,sample_7
gene_846,0.000135780294246907,1,sample_7
gene_148,3.54627108249667e-07,1,sample_7
gene_139,9.65108848251829e-06,0.726128363620854,sample_7
gene_592,2.53995666479837e-06,1,sample_7
gene_853,-4.32718543713373e-07,1,sample_7
gene_32,2.00803677434928e-06,1,sample_7
gene_169,5.11716101726301e-07,1,sample_7
gene_186,1.15169005638309,0.314092196615506,sample_7
gene_115,-1.61826274330217e-05,1,sample_7
gene_966,-3.07459109532457e-06,1,sample_7
gene_509,2.46793521455361e-06,1,sample_7
gene_650,2.59412329007086e-06,1,sample_7
gene_699,2.4042434698083e-05,0.567500215063452,sample_7
gene_539,7.51076216270399e-06,1,sample_7
gene_294,1.69601614859054e-06,1,sample_7
gene_503,-2.99129689355839e-06,1,sample_7
gene_448,-8.11109662045775e-06,1,sample_7
gene_419,-1.00307242033245e-07,1,sample_7
gene_9,2.50491442079808e-06,1,sample_7
gene_246,-2.77972635309436e-06,1,sample_7
gene_482,-1.15046614514538e-06,1,sample_7
gene_191,1.11172660477175,0.378979188147201,sample_7
gene_180,9.72198810606748e-06,1,sample_7
gene_640,-8.44044901431324e-07,1,sample_7
gene_413,7.60402930165371e-07,1,sample_7
gene_607,3.52018663122607e-06,0.628578316479772,sample_7
gene_817,-3.22809546784496e-06,1,sample_7
gene_925,5.57947350534994e-06,1,sample_7
gene_919,-4.81318400185576e-06,1,sample_7
gene_568,-3.38262045209535e-06,1,sample_7
gene_614,-1.24005160304612e-05,1,sample_7
gene_296,-3.49202706815775e-06,1,sample_7
gene_550,8.26524707740064e-06,0.197693452953828,sample_7
gene_468,3.56188907463515,0.000325952690593731,sample_7
gene_786,-1.58174598124236e-06,1,sample_7
gene_277,-3.11675323891531e-06,1,sample_7
gene_830,-1.48389298547606e-06,1,sample_7
gene_271,-2.21738552590159e-06,0.00125269324607652,sample_7
gene_923,5.34195800551012e-06,1,sample_7
gene_208,7.34714625626795e-06,1,sample_7
gene_328,1.21813076165202e-06,1,sample_7
gene_900,2.35954808556369e-06,1,sample_7
gene_50,9.24108359168139e-06,0.695132637128205,sample_7
gene_153,3.5869902318251e-07,1,sample_7
gene_203,-8.63885766069132e-06,1,sample_7
gene_41,4.45788590421603e-06,0.28043535814141,sample_7
gene_312,2.3531906563227e-07,1,sample_7
gene_450,-9.86590971631125e-07,1,sample_7
gene_266,2.12694664865383,0.039815013487063,sample_7
gene_87,4.42046249244125e-06,0.251881774390783,sample_7
gene_978,9.36932006486022e-06,0.973191798519558,sample_7
gene_907,1.62061445069389e-05,1,sample_7
gene_58,1.02343816838834e-06,0.964248462727616,sample_7
gene_30,-1.54262714481781e-07,1,sample_7
gene_37,4.89779208065407e-06,1,sample_7
gene_971,-4.88963344513559e-06,1,sample_7
gene_24,-1.34099761959421e-06,1,sample_7
gene_427,-4.35950621453051e-07,0.165585772222511,sample_7
gene_649,1.52528107078962e-06,1,sample_7
gene_396,-6.83993156554765e-07,0.793158929305901,sample_7
gene_374,-7.41395135285806e-07,0.560274459117699,sample_7
gene_61,2.50155626762821e-05,1,sample_7
gene_534,6.20562256624282e-06,1,sample_7
gene_951,2.3438022232892e-06,1,sample_7
gene_460,2.33099809766021e-05,1,sample_7
gene_717,6.18618378069312e-06,1,sample_7
gene_653,-7.0027230873687e-07,0.809797626548362,sample_7
gene_361,1.30194580376112,0.159583990605581,sample_7
gene_815,1.70874188575059,0.0221556302982997,sample_7
gene_14,-3.70787271046614e-06,1,sample_7
gene_600,-4.83660870578133e-06,1,sample_7
gene_371,-1.24341168258095e-06,0.370441051790538,sample_7
gene_531,-0.000200054565040608,1,sample_7
gene_999,3.00200887074525e-05,0.00118094501802517,sample_7
gene_497,7.66962297414378e-06,1,sample_7
gene_434,1.37581589306586,0.118275502080851,sample_7
gene_304,-1.49487201814516e-05,1,sample_7
gene_134,7.09448618559559e-06,1,sample_7
gene_778,-4.54393468747773e-06,0.940488321951477,sample_7
gene_232,-5.72716549084814e-06,1,sample_7
gene_289,-6.08511849128739e-06,1,sample_7
gene_387,-7.46391848126369e-07,0.368817175939644,sample_7
gene_791,6.10336190795256e-05,0.000180909287499279,sample_7
gene_702,-4.93719311721528e-07,0.944408051745146,sample_7
gene_135,1.02073295100211e-06,1,sample_7
gene_662,7.26671550630829e-07,1,sample_7
gene_488,1.32104581599801e-05,1,sample_7
gene_543,6.407741233741e-06,0.10708298192244,sample_7
gene_10,6.17157769245037e-06,0.308910723010712,sample_7
gene_986,4.50358560192877e-07,1,sample_7
gene_411,2.53190591638732e-07,1,sample_7
gene_993,6.5628507735117e-06,1,sample_7
gene_29,-3.38416838086286e-07,1,sample_7
gene_161,2.00063430906072e-06,1,sample_7
gene_67,1.00210142508645e-05,0.583491019170985,sample_7
gene_416,5.18012353830069e-07,1,sample_7
gene_26,-2.75826669868921e-06,1,sample_7
gene_35,-2.23960850947109e-06,1,sample_7
gene_659,1.14299979635927e-06,1,sample_7
gene_684,-4.80028843420518e-06,1,sample_7
gene_311,-1.7738809538564e-06,1,sample_7
gene_195,4.47467048371149e-06,0.903399090316377,sample_7
gene_589,5.14056366800321e-06,1,sample_7
gene_974,2.30441199518732e-06,1,sample_7
gene_453,9.91680033590413e-06,0.668134945847693,sample_7
gene_582,2.85083229810361e-07,1,sample_7
gene_617,-1.3611906232822e-06,0.0362012291072254,sample_7
gene_804,-8.67154973067962e-07,0.366013771461739,sample_7
gene_102,6.57743200657457e-08,1,sample_7
gene_15,1.27380319211336e-07,1,sample_7
gene_780,-1.01513894667973e-06,0.412461754150346,sample_7
gene_794,-9.97260097410974e-07,0.121670872926134,sample_7
gene_207,-1.63481278346681e-06,1,sample_7
gene_811,1.5417684478925e-06,0.658790268683001,sample_7
gene_236,3.14729919310186e-06,0.405957088787069,sample_7
gene_671,-3.46640376884227e-07,1,sample_7
gene_544,7.19053688298773e-07,0.880015339303479,sample_7
gene_315,6.93885655373368e-06,0.101277223466026,sample_7
gene_227,-1.48971590715268e-06,0.920620227096603,sample_7
gene_295,-1.16205903806173e-06,1,sample_7
gene_685,-6.08654148846306e-06,0.168541877828237,sample_7
gene_483,-3.22555304204956e-06,1,sample_7
gene_424,-1.73894000192526e-06,1,sample_7
gene_301,2.81211095332508,0.0137794356395966,sample_7
gene_249,2.62878550716314e-05,1,sample_7
gene_548,3.19869039093244e-06,0.405896012117207,sample_7
gene_688,3.21033139177969e-06,0.359094907942431,sample_7
gene_74,1.17587262176536e-05,0.167487450030045,sample_7
gene_445,-6.39080622504342e-07,0.788783560012605,sample_7
gene_412,2.98645920131018,0.024485056664415,sample_7
gene_145,1.99405729182206e-05,1,sample_7
gene_774,1.22221685752793e-05,1,sample_7
gene_823,1.73273741636285e-08,1,sample_7
gene_694,1.76202108694384,0.020450940300449,sample_7
gene_906,5.0997033552402e-06,1,sample_7
gene_56,1.2092580763057e-05,0.405592303720344,sample_7
gene_162,-5.10745369402385e-07,0.367838093154108,sample_7
gene_176,1.02411467304967e-06,1,sample_7
gene_565,4.36006282898518e-06,1,sample_7
gene_914,-1.9526309580483e-06,1,sample_7
gene_865,1.51198875052261e-05,1,sample_7
gene_926,-2.51582821661035e-05,1,sample_7
gene_398,7.48802255433754e-06,1,sample_7
gene_840,9.50356164164372e-06,1,sample_7
gene_418,4.60746933917751e-06,1,sample_7
gene_796,8.14239642948082e-08,1,sample_7
gene_409,4.67727618934797e-06,1,sample_7
gene_803,-2.68729422701327e-06,1,sample_7
gene_909,3.09553572068947e-05,1,sample_7
gene_899,-1.93345373947069e-07,1,sample_7
gene_502,-4.72998740429532e-06,0.892588370850375,sample_7
gene_985,3.23880469671999e-06,1,sample_7
gene_160,-4.20806262875926e-07,1,sample_7
gene_308,-5.15383933197329e-05,1,sample_7
gene_390,6.80254163757511e-06,0.117682113105687,sample_7
gene_952,2.25355243154019e-06,1,sample_7
gene_260,4.55270407001331e-07,0.297703291928005,sample_7
gene_54,1.53438973754401e-06,0.390718367543088,sample_7
gene_663,2.48852870279588,0.00535955546611358,sample_7
gene_959,2.02373089389673,0.00192215097415496,sample_7
gene_931,1.04602957066783e-05,0.10046149591726,sample_7
gene_648,2.56213749951212,0.00622599266271544,sample_7
gene_660,-4.26536824866623e-07,1,sample_7
gene_596,-1.92338519651454e-06,1,sample_7
gene_739,-2.86978821599672e-07,0.667738183953389,sample_7
gene_187,6.18670761269778e-07,1,sample_7
gene_313,4.28956738426238e-06,0.115811553750158,sample_7
gene_541,4.31266585549708,0.00216760949134402,sample_7
gene_422,-5.34385676225737e-09,1,sample_7
gene_577,2.55155098990645e-06,0.184136787661587,sample_7
gene_772,2.38931115556396e-06,0.221407791169984,sample_7
gene_353,8.87626663368851e-07,0.369573383632177,sample_7
gene_639,3.67087609929527e-07,0.712327466922383,sample_7
gene_331,4.44239195149657,0.0468271266314245,sample_7
gene_646,3.57326279415481e-06,0.107113035098958,sample_7
gene_342,-1.48537470371088e-08,1,sample_7
gene_16,1.2326296079183e-06,1,sample_7
gene_776,5.19129762982803e-07,0.810176972745377,sample_7
gene_845,4.7300941698135,0.000209715019318889,sample_7
gene_200,3.15670921147173e-07,1,sample_7
gene_184,7.38659845689059e-07,0.465113964735635,sample_7
gene_755,1.56910462912789e-06,0.515471383454731,sample_7
gene_466,-3.70310857219828e-07,1,sample_7
gene_299,-1.18126706411768e-08,1,sample_7
gene_379,1.14185060117842e-05,0.00432415492591477,sample_7
gene_355,8.32605243232543e-07,0.503751842112698,sample_7
gene_762,1.72322860824742e-07,1,sample_7
gene_584,2.19449027623195e-07,1,sample_7
gene_572,1.849036263013e-06,0.331865323984467,sample_7
gene_595,2.78839303091068e-06,0.318141623721341,sample_7
gene_610,-5.03463445748897e-08,1,sample_7
gene_484,2.02222122097658e-07,0.894731670451297,sample_7
gene_869,2.83047679009823,0.0174839096613054,sample_7
gene_458,3.24201873940819,9.43061022309663e-05,sample_7
gene_753,-2.56841302438237e-06,1,sample_7
gene_4,0.00012070821555809,1,sample_7
gene_253,6.83148460965115e-06,1,sample_7
gene_144,6.0197483065554e-06,1,sample_7
gene_561,-6.11852308822936e-06,1,sample_7
gene_742,1.23386116588594,0.168220987917137,sample_7
gene_636,-2.4565966433196e-05,0.279444633722826,sample_7
gene_989,-4.34145379649851e-06,1,sample_7
gene_501,-6.97487908226989e-07,1,sample_7
gene_863,-1.96811081418624e-06,0.431579792235606,sample_7
gene_449,1.11760688899327e-05,0.620191787274269,sample_7
gene_288,-2.91306186966649e-06,1,sample_7
gene_99,-5.86810460563117e-07,1,sample_7
gene_761,-2.23184650568484e-06,0.551316513580746,sample_7
gene_844,1.95899848963316e-07,1,sample_7
gene_57,-6.65387121730992e-07,1,sample_7
gene_114,1.30941494129514,0.195978682229831,sample_7
gene_111,-2.97823238618011e-06,0.0885458205260833,sample_7
gene_816,1.96354501615698,0.0497256787312302,sample_7
gene_233,-5.36891362712561e-07,0.879412115490688,sample_7
gene_870,6.61829045936197e-06,1,sample_7
gene_124,7.12225010357635e-06,1,sample_7
gene_104,-1.97837214161425e-08,1,sample_7
gene_618,-2.03547825288634e-07,0.586103212413714,sample_7
gene_587,9.27387987241531e-07,0.338486344103642,sample_7
gene_990,2.45833374265689e-06,1,sample_7
gene_373,1.15243683974348e-05,1,sample_7
gene_861,3.6490315606058e-06,1,sample_7
gene_697,-2.45005890051424e-06,1,sample_7
gene_213,2.63408050516801e-06,1,sample_7
gene_735,1.79801991304199e-06,0.859721080114288,sample_7
gene_981,6.3569434913863e-07,1,sample_7
gene_93,3.8313160711962e-07,1,sample_7
gene_950,2.44444012794297e-06,1,sample_7
gene_465,1.09639435232986e-05,1,sample_7
gene_212,-2.32932435019195e-06,1,sample_7
gene_237,2.58696128497783e-06,1,sample_7
gene_49,1.90728458162394,0.0890254978377654,sample_7
gene_183,-5.5049044561685e-07,0.254899909039659,sample_7
gene_759,-1.24330697243919e-07,0.828340053684282,sample_7
gene_344,-5.42059856175409e-05,1,sample_7
gene_887,1.02426298566316e-05,1,sample_7
gene_644,-9.86388798532914e-06,1,sample_7
gene_828,2.09151480996108e-06,1,sample_7
gene_862,5.26495465728402e-07,1,sample_7
gene_752,2.27253261334214,0.00254778663317991,sample_7
gene_638,7.48769821208895e-06,0.0712651145589387,sample_7
gene_220,6.33536445903943e-06,1,sample_7
gene_303,4.60913487506e-06,0.145051131268397,sample_7
gene_787,-7.89463342867232e-07,0.369911678785402,sample_7
gene_760,-2.36471051591804e-06,0.264630831843445,sample_7
gene_272,-1.06943812643294e-05,0.225763361333128,sample_7
gene_43,7.43462214327596e-07,1,sample_7
gene_603,8.73540024628044e-06,1,sample_7
gene_567,-8.29454351544739e-06,1,sample_7
gene_893,2.58677901017894e-07,1,sample_7
gene_627,-2.38877487773954e-07,1,sample_7
gene_270,7.90868646097991e-07,0.810030090153438,sample_7
gene_997,-8.78586944995243e-07,0.21841646099902,sample_7
gene_165,-4.00743104989944e-07,0.134272576572665,sample_7
gene_962,1.51949188596484e-06,1,sample_7
gene_112,9.95293708598078e-06,1,sample_7
gene_889,1.09358898812007e-06,1,sample_7
gene_73,1.87467372725608e-06,1,sample_7
gene_393,-2.84276404297328e-06,1,sample_7
gene_692,-6.65972376465765e-09,1,sample_7
gene_123,-9.08914163832617e-08,1,sample_7
gene_837,-3.71681394727602e-07,1,sample_7
gene_976,-1.94846210968767e-08,0.000541080303258427,sample_7
gene_623,-2.3422950255104e-06,1,sample_7
gene_127,-3.0760132579701e-06,1,sample_7
gene_927,-5.24234790772862e-07,1,sample_7
gene_105,-4.97277139624966e-06,0.476586500574008,sample_7
gene_734,-1.00905233098864e-06,1,sample_7
gene_426,6.97528593621938e-06,1,sample_7
gene_601,-1.2622996171489e-06,0.754401822779955,sample_7
gene_8,-2.49499161629529e-06,1,sample_7
gene_847,-5.12328615075131e-06,0.749956731189687,sample_7
gene_594,-3.72963553600676e-06,1,sample_7
gene_474,-8.91230012848564e-07,1,sample_7
gene_325,1.9364971207112e-07,1,sample_7
gene_620,-2.54887140214308e-05,1,sample_7
gene_632,-4.88524570953467e-06,1,sample_7
gene_866,1.46115893116831e-06,1,sample_7
gene_551,-9.0203254168128e-07,1,sample_7
gene_31,3.7890210793732e-07,1,sample_7
gene_527,4.63309958328155e-06,1,sample_7
gene_110,-8.43237226381291e-07,0.00444191333909271,sample_7
gene_470,-4.21009513713904e-07,0.0414794160138248,sample_7
gene_988,-8.82565425032448e-07,0.253798566067901,sample_7
gene_399,-9.65645956398456e-07,0.160548739164411,sample_7
gene_389,-1.34679538783181e-06,0.979550337787374,sample_7
gene_619,-1.84171712799768e-07,0.546014075564612,sample_7
gene_747,-4.93118810107763e-06,0.667480554211345,sample_7
gene_368,-3.8686555468161e-06,0.867941194758708,sample_7
gene_808,-2.80265772558771e-06,1,sample_7
gene_858,1.21607756811859e-05,1,sample_7
gene_934,-4.20750054788371e-06,1,sample_7
gene_242,1.19180979673011e-05,1,sample_7
gene_949,3.71465687072885e-07,1,sample_7
gene_397,3.65954900632817e-06,0.23181526473742,sample_7
gene_652,4.43562505177253e-06,0.183255905285718,sample_7
gene_292,-1.47928553736746e-06,1,sample_7
gene_579,-1.75810502919449e-06,1,sample_7
gene_980,3.5505483162191e-07,1,sample_7
gene_226,2.21537962447105e-06,1,sample_7
gene_55,-1.10032050321077e-06,0.943562757245053,sample_7
gene_903,-7.15870502001152e-06,1,sample_7
gene_545,6.74405654140926e-07,1,sample_7
gene_574,-3.55200444009181e-06,1,sample_7
gene_431,2.37696567684514e-07,0.837300393697787,sample_7
gene_983,-4.27291092417901e-07,0.635772200651802,sample_7
gene_382,-1.34761739516389e-06,0.613244632293493,sample_7
gene_814,-2.92125160257598e-07,1,sample_7
gene_878,-1.0503815904318e-06,1,sample_7
gene_42,4.82996071372557,0.132572425694187,sample_7
gene_628,-2.84343100215306e-08,1,sample_7
gene_319,-2.47605611126997e-06,0.0932253532634428,sample_7
gene_268,-1.50622682301344e-07,1,sample_7
gene_751,-1.12567597635913e-06,1,sample_7
gene_505,-0.607892573572711,1,sample_7
gene_151,-4.86939851401673e-09,1,sample_7
gene_205,-1.36778503376452e-06,1,sample_7
gene_223,-1.23354916610998e-05,1,sample_7
gene_674,-3.92398448010985e-06,1,sample_7
gene_948,-4.79428508002412e-07,1,sample_7
gene_385,-4.93799037611277e-05,1,sample_7
gene_380,1.19767397567237e-06,1,sample_7
gene_802,5.22643316579175e-06,1,sample_7
gene_604,-2.9804849509419e-06,2.39821412143954e-06,sample_7
gene_261,-1.36637837875711e-05,1,sample_7
gene_446,-2.98388571151723e-06,1,sample_7
gene_771,-5.10728089793437e-07,1,sample_7
gene_360,6.03980822613366e-06,0.583676070362544,sample_7
gene_736,-6.23207190475737e-06,1,sample_7
gene_498,-9.33306052601744e-07,1,sample_7
gene_171,-1.6564312748057e-05,1,sample_7
gene_979,-5.51997759545163e-06,1,sample_7
gene_108,4.64069204527474e-07,1,sample_7
gene_128,5.72712411632517e-06,1,sample_7
gene_279,-1.75533439461728e-06,1,sample_7
gene_363,1.13705330455209e-05,1,sample_7
gene_881,2.55198555289096e-06,1,sample_7
gene_756,1.09025289985891e-06,1,sample_7
gene_59,8.0386752011888e-06,1,sample_7
gene_677,2.14319593768193e-06,1,sample_7
gene_819,-2.54605919925685e-07,1,sample_7
gene_738,9.19970853210538e-06,1,sample_7
gene_476,-1.61689984761007e-05,1,sample_7
gene_536,-3.31290121226829e-05,1,sample_7
gene_109,1.00747221267598e-06,1,sample_7
gene_726,1.28870947763075e-05,0.510197841342447,sample_7
gene_707,2.11296997861355e-05,0.449558896057493,sample_7
gene_598,4.51608075106719e-06,1,sample_7
gene_323,-7.88951637803269e-06,1,sample_7
gene_243,1.94988618033292e-05,1,sample_7
gene_575,-2.42382959751743e-06,1,sample_7
gene_21,3.74050346149747e-06,1,sample_7
gene_991,2.93216297584665e-06,1,sample_7
gene_569,1.75491173998394e-05,1,sample_7
gene_616,-4.95873464818364e-06,1,sample_7
gene_612,1.18836064007724,0.27063301698458,sample_7
gene_973,5.04042996145053e-06,1,sample_7
gene_196,8.87153460306372e-06,1,sample_7
gene_479,-5.20737585609313e-06,0.00381883074028847,sample_7
gene_400,-1.41767368588286e-05,1,sample_7
gene_691,-5.69140962251839e-07,1,sample_7
gene_705,1.89672912201212e-06,1,sample_7
gene_84,-9.72318207644007e-08,1,sample_7
gene_613,3.11811382856431e-06,1,sample_7
gene_606,-1.72127928951373e-05,0.207529742531318,sample_7
gene_254,1.48555597280889e-06,1,sample_7
gene_667,-2.3086959804709e-07,1,sample_7
gene_518,2.44954559328774e-06,0.349476502371647,sample_7
gene_204,-1.17344265463254e-05,1,sample_7
gene_634,-2.69139949262121e-06,1,sample_7
gene_280,-1.58690247486458e-06,1,sample_7
gene_306,1.44429342926713e-05,0.861158230564185,sample_7
gene_336,9.3820526379114e-05,1,sample_7
gene_357,8.72530149811599e-06,1,sample_7
gene_514,5.15913920297804e-05,1,sample_7
gene_3,0.514903344346145,1,sample_7
gene_637,3.76304022542388,4.76535842743468e-07,sample_7
gene_696,5.6746860731082e-06,1,sample_7
gene_605,1.62031469138257e-05,1,sample_7
gene_403,-1.63524141403372e-06,1,sample_7
gene_562,1.80874163029045e-06,0.55363585603983,sample_7
gene_273,1.50162444896754e-06,1,sample_7
gene_464,-1.11450842419366e-06,1,sample_7
gene_968,5.35740935155106e-06,0.239967469658149,sample_7
gene_581,2.09917978400659,0.0335919777383222,sample_7
gene_946,6.30972196751637e-06,0.309636115451686,sample_7
gene_100,1.35541641564309e-07,1,sample_7
gene_329,4.00849923265369,0.00500867706843845,sample_7
